flight,time,length,dayofweek,delay
7001.0,763.2,82.0,1.0,0.0
3755.0,540.0,55.0,7.0,1.0
6255.0,440.0,69.0,3.0,1.0
2207.0,910.0,105.0,5.0,1.0
115.0,474.0,211.0,3.0,0.0
292.0,808.0,315.0,3.0,0.0
2638.0,560.0,111.0,5.0,1.0
1628.0,1110.0,85.0,7.0,1.0
816.0,1215.0,218.0,1.0,1.0
6738.0,601.0,79.0,4.0,1.0
406.0,845.0,309.0,4.0,1.0
2870.0,690.0,94.0,4.0,0.0
1279.0,790.0,160.0,5.0,1.0
462.0,720.0,148.0,4.0,0.0
2677.0,889.2,78.0,7.0,1.0
7037.0,614.4,60.0,5.0,0.0
1329.0,738.8,180.0,1.0,0.0
145.0,1010.0,395.0,3.0,0.0
836.0,510.0,160.0,1.0,0.0
665.0,1140.0,77.0,5.0,0.0
7759.0,470.0,65.0,4.0,0.0
1566.0,572.0,75.0,7.0,1.0
1888.0,480.0,190.0,1.0,1.0
1360.0,440.0,160.0,4.0,0.0
2974.0,500.0,55.0,2.0,1.0
7308.0,763.0,65.0,4.0,0.0
322.0,495.0,74.0,4.0,0.0
7107.0,847.2,84.0,7.0,0.0
751.0,615.4,116.0,3.0,0.0
1423.0,856.2,132.0,2.0,0.0
2287.0,661.4,172.0,6.0,1.0
7280.0,804.6,92.0,6.0,1.0
1244.0,587.0,251.0,1.0,1.0
3588.0,950.0,140.0,7.0,0.0
3141.0,665.0,130.0,1.0,1.0
4121.0,360.0,103.0,1.0,0.0
2092.0,600.0,60.0,5.0,0.0
1279.0,790.0,160.0,7.0,1.0
1047.0,990.0,135.0,4.0,0.0
1874.0,1145.0,108.0,2.0,1.0
1765.0,695.0,145.0,7.0,0.0
3823.0,780.0,95.0,4.0,0.0
149.0,871.0,175.0,3.0,1.0
5303.0,958.0,96.0,1.0,1.0
3265.0,360.0,70.0,7.0,0.0
1580.0,985.0,155.0,7.0,1.0
291.0,638.0,154.0,7.0,0.0
7253.0,570.0,140.0,1.0,0.0
3099.0,349.0,81.0,3.0,0.0
4176.0,579.2,61.0,3.0,1.0
2301.0,360.0,150.0,2.0,1.0
4082.0,1115.0,120.0,2.0,1.0
1048.0,1100.0,118.0,6.0,0.0
4976.0,690.4,77.0,2.0,0.0
1616.0,755.0,155.0,5.0,0.0
726.0,690.0,195.0,5.0,0.0
670.0,1193.0,269.0,6.0,0.0
2079.0,510.0,260.0,5.0,0.0
438.0,1190.0,65.0,4.0,0.0
3389.0,1175.0,55.0,4.0,0.0
6396.0,629.4,69.0,7.0,0.0
1656.0,839.4,115.0,4.0,1.0
368.0,621.6,105.0,2.0,0.0
1826.0,620.0,105.0,7.0,1.0
1140.0,776.8,99.0,6.0,0.0
3252.0,910.0,110.0,5.0,0.0
2783.0,656.0,60.0,1.0,0.0
6369.0,805.6,108.0,2.0,0.0
483.0,1305.0,141.0,7.0,0.0
493.0,1060.0,0.0,7.0,1.0
4094.0,525.0,110.0,5.0,0.0
25.0,435.0,390.0,2.0,0.0
32.0,901.0,320.0,3.0,0.0
1079.0,715.0,115.0,7.0,0.0
624.0,838.0,192.0,2.0,0.0
2654.0,340.0,274.0,5.0,0.0
5246.0,733.0,57.0,7.0,0.0
447.0,525.2,205.0,5.0,0.0
3931.0,410.0,100.0,3.0,0.0
828.0,450.0,255.0,7.0,0.0
300.0,467.0,140.0,5.0,0.0
1195.0,661.0,104.0,3.0,0.0
2160.0,801.0,115.0,6.0,0.0
1327.0,1065.0,93.0,1.0,0.0
759.0,715.0,113.0,7.0,0.0
271.0,726.0,175.0,7.0,0.0
2301.0,585.0,169.0,4.0,0.0
694.0,929.0,92.0,5.0,0.0
6659.0,660.4,131.0,2.0,0.0
322.0,405.0,127.0,6.0,0.0
2494.0,575.2,176.0,4.0,1.0
1130.0,435.0,198.0,2.0,0.0
201.0,390.0,60.0,2.0,1.0
312.0,841.0,136.0,5.0,0.0
280.0,550.0,285.0,7.0,0.0
4465.0,390.0,67.0,3.0,0.0
5286.0,635.0,140.0,3.0,0.0
6426.0,425.0,174.0,1.0,0.0
1258.0,415.0,215.0,2.0,0.0
3965.0,960.0,140.0,7.0,0.0
3716.0,415.0,101.0,4.0,1.0
1597.0,1270.0,207.0,6.0,0.0
328.0,716.0,37.0,6.0,0.0
451.0,365.0,204.0,3.0,0.0
2773.0,840.0,74.0,1.0,1.0
5182.0,616.0,69.0,6.0,0.0
94.0,709.6,86.0,2.0,1.0
558.0,780.0,158.0,4.0,1.0
2445.0,732.2,100.0,3.0,1.0
2818.0,420.0,125.0,5.0,1.0
20.0,885.0,325.0,3.0,1.0
4570.0,506.0,137.0,6.0,1.0
6937.0,1053.0,93.0,7.0,1.0
6871.0,755.0,102.0,3.0,1.0
1333.0,875.0,165.0,2.0,0.0
1532.0,865.0,130.0,2.0,0.0
2406.0,616.0,69.0,7.0,1.0
277.0,1144.0,331.0,5.0,0.0
1151.0,796.0,95.0,7.0,0.0
4609.0,550.0,130.0,1.0,1.0
1917.0,619.0,185.0,5.0,1.0
1251.0,685.4,245.0,4.0,0.0
721.0,678.0,174.0,2.0,0.0
4236.0,674.0,99.0,4.0,0.0
2408.0,516.0,110.0,7.0,0.0
294.0,495.0,189.0,5.0,1.0
3007.0,470.0,85.0,6.0,1.0
3038.0,525.0,50.0,6.0,0.0
3817.0,510.0,108.0,3.0,0.0
2776.0,748.6,75.0,6.0,1.0
860.0,734.2,70.0,2.0,0.0
2987.0,1050.0,99.0,1.0,1.0
606.0,794.0,265.0,5.0,1.0
657.0,640.4,170.0,7.0,0.0
4784.0,580.0,84.0,5.0,0.0
132.0,609.0,75.0,3.0,1.0
4190.0,935.0,123.0,6.0,0.0
375.0,751.6,155.0,3.0,0.0
1044.0,495.0,310.0,1.0,0.0
3073.0,806.0,45.0,4.0,0.0
148.0,801.6,137.0,5.0,0.0
7760.0,680.0,75.0,3.0,1.0
1014.0,785.0,118.0,4.0,1.0
271.0,1032.0,263.0,2.0,1.0
1949.0,979.0,120.0,3.0,1.0
4087.0,881.0,130.0,6.0,1.0
2803.0,670.0,75.0,3.0,0.0
1147.0,591.4,109.0,3.0,0.0
6293.0,1163.0,202.0,1.0,1.0
1413.0,622.0,151.0,7.0,1.0
903.0,749.0,75.0,4.0,1.0
2604.0,360.0,179.0,5.0,0.0
237.0,1235.0,262.0,7.0,1.0
7040.0,657.0,78.0,6.0,1.0
5584.0,605.0,61.0,2.0,1.0
985.0,745.0,193.0,3.0,0.0
1021.0,570.0,235.0,1.0,0.0
1116.0,390.0,72.0,3.0,0.0
941.0,706.8,140.0,3.0,1.0
3743.0,740.0,137.0,2.0,1.0
1162.0,843.2,134.0,7.0,0.0
2839.0,420.0,132.0,6.0,0.0
16.0,790.0,325.0,4.0,1.0
2347.0,720.4,150.0,3.0,1.0
3157.0,799.0,130.0,7.0,0.0
668.0,695.0,226.0,3.0,1.0
600.0,405.0,170.0,5.0,0.0
1507.0,730.0,252.0,2.0,0.0
6693.0,742.0,141.0,5.0,0.0
524.0,885.0,155.0,5.0,1.0
1004.0,370.0,65.0,4.0,1.0
2433.0,800.0,205.0,5.0,0.0
2866.0,744.6,58.0,1.0,1.0
568.0,375.0,240.0,7.0,1.0
2635.0,485.0,108.0,1.0,0.0
2710.0,1019.0,78.0,2.0,0.0
6447.0,1250.0,52.0,4.0,0.0
3028.0,665.0,137.0,4.0,0.0
387.0,705.0,110.0,6.0,0.0
1889.0,360.0,103.0,3.0,0.0
1941.0,575.0,258.0,6.0,0.0
3484.0,1270.0,80.0,2.0,1.0
463.0,707.0,65.0,6.0,1.0
6846.0,638.0,82.0,6.0,1.0
1035.0,1027.0,65.0,3.0,1.0
6379.0,556.0,62.0,7.0,0.0
1259.0,630.0,99.0,1.0,0.0
81.0,360.0,219.0,1.0,0.0
617.0,1140.0,75.0,4.0,1.0
1482.0,740.0,109.0,3.0,0.0
71.0,451.4,180.0,5.0,0.0
6492.0,963.0,145.0,2.0,0.0
132.0,609.0,75.0,4.0,1.0
2438.0,1050.0,125.0,4.0,1.0
1636.0,785.0,105.0,2.0,1.0
201.0,433.0,49.0,2.0,1.0
2965.0,460.0,85.0,3.0,1.0
1593.0,691.0,76.0,1.0,1.0
2350.0,722.0,278.0,1.0,1.0
3730.0,685.0,106.0,2.0,0.0
3662.0,656.0,75.0,7.0,1.0
600.0,360.0,142.0,3.0,0.0
7762.0,654.2,72.0,6.0,1.0
2707.0,825.0,85.0,4.0,0.0
435.0,546.0,219.0,7.0,1.0
2118.0,480.0,64.0,2.0,0.0
2721.0,1065.0,50.0,3.0,1.0
447.0,1045.0,185.0,4.0,1.0
1857.0,506.0,134.0,5.0,1.0
4333.0,1165.0,114.0,7.0,0.0
696.0,615.0,94.0,2.0,1.0
256.0,790.4,258.0,5.0,0.0
482.0,795.0,218.0,4.0,0.0
1270.0,530.0,95.0,5.0,1.0
146.0,785.0,153.0,5.0,1.0
2007.0,830.0,139.0,4.0,1.0
6385.0,700.0,62.0,3.0,0.0
306.0,1140.0,80.0,4.0,1.0
114.0,990.0,163.0,2.0,1.0
6632.0,505.6,131.0,5.0,0.0
4119.0,720.0,74.0,3.0,0.0
4703.0,474.0,114.0,4.0,1.0
1.0,597.0,551.0,7.0,1.0
2418.0,623.6,60.0,2.0,1.0
1252.0,920.0,185.0,7.0,1.0
849.0,1010.0,90.0,3.0,0.0
250.0,626.8,77.0,7.0,0.0
6468.0,685.6,95.0,5.0,0.0
1370.0,513.0,80.0,3.0,0.0
169.0,732.4,105.0,5.0,1.0
1665.0,400.0,80.0,5.0,0.0
6346.0,1105.0,120.0,4.0,1.0
2719.0,673.0,97.0,2.0,0.0
3459.0,1235.0,65.0,5.0,0.0
1142.0,475.0,174.0,5.0,1.0
2642.0,645.0,133.0,3.0,0.0
3031.0,870.0,45.0,5.0,0.0
741.0,740.0,245.0,1.0,0.0
2030.0,485.0,115.0,1.0,1.0
1708.0,675.0,121.0,4.0,0.0
222.0,790.0,70.0,1.0,1.0
6363.0,939.8,120.0,5.0,1.0
205.0,385.0,155.0,2.0,0.0
2656.0,787.0,67.0,2.0,1.0
309.0,530.0,278.0,2.0,1.0
5178.0,530.0,80.0,4.0,1.0
1281.0,420.0,160.0,7.0,0.0
322.0,456.0,103.0,4.0,0.0
1072.0,808.0,90.0,4.0,0.0
2918.0,540.0,65.0,5.0,1.0
5932.0,556.8,85.0,7.0,1.0
2248.0,746.0,165.0,4.0,0.0
5289.0,642.0,137.0,5.0,0.0
3891.0,420.0,89.0,3.0,1.0
3608.0,845.0,120.0,3.0,0.0
7785.0,720.0,66.0,2.0,0.0
126.0,545.0,260.0,1.0,1.0
548.0,775.0,135.0,5.0,1.0
6939.0,760.4,106.0,4.0,0.0
6580.0,844.2,98.0,3.0,1.0
2145.0,802.2,140.0,5.0,1.0
442.0,360.0,167.0,5.0,0.0
27.0,711.0,112.0,1.0,0.0
2779.0,501.2,174.0,5.0,0.0
5482.0,1003.0,92.0,7.0,0.0
595.0,709.0,166.0,4.0,1.0
2894.0,596.0,87.0,7.0,0.0
1118.0,800.0,120.0,5.0,1.0
1546.0,625.0,265.0,2.0,1.0
378.0,624.8,55.0,2.0,1.0
2936.0,729.0,180.0,7.0,0.0
1727.0,860.0,180.0,2.0,0.0
199.0,529.0,120.0,3.0,1.0
1334.0,452.0,94.0,2.0,0.0
1380.0,554.0,120.0,5.0,1.0
4300.0,685.0,91.0,5.0,1.0
2903.0,360.0,104.0,3.0,0.0
2346.0,607.8,101.0,7.0,0.0
1952.0,1145.0,120.0,7.0,1.0
390.0,815.0,95.0,6.0,0.0
1776.0,651.8,190.0,3.0,0.0
2617.0,995.0,96.0,2.0,1.0
2636.0,765.4,93.0,1.0,1.0
648.0,925.0,190.0,2.0,1.0
435.0,546.0,219.0,3.0,1.0
1715.0,640.0,125.0,7.0,0.0
1775.0,475.0,185.0,3.0,0.0
135.0,743.2,120.0,7.0,0.0
2874.0,677.0,91.0,6.0,0.0
3589.0,655.0,115.0,2.0,1.0
74.0,1059.8,312.0,4.0,0.0
245.0,1260.0,164.0,4.0,0.0
232.0,482.0,103.0,6.0,0.0
4858.0,920.0,77.0,1.0,0.0
4728.0,674.0,105.0,1.0,0.0
927.0,785.0,88.0,4.0,0.0
2201.0,1135.0,75.0,2.0,1.0
2256.0,800.0,170.0,3.0,1.0
4791.0,592.4,53.0,6.0,0.0
705.0,365.0,250.0,3.0,0.0
2175.0,775.0,260.0,3.0,1.0
3069.0,670.0,67.0,6.0,0.0
1077.0,777.0,85.0,4.0,1.0
335.0,980.0,34.0,4.0,1.0
1095.0,940.0,98.0,4.0,1.0
2622.0,705.0,85.0,5.0,1.0
2326.0,530.0,115.0,5.0,0.0
1733.0,1190.0,235.0,3.0,1.0
337.0,590.0,73.0,5.0,0.0
2850.0,515.0,130.0,6.0,0.0
561.0,370.0,147.0,4.0,0.0
2622.0,1220.0,100.0,5.0,0.0
642.0,664.0,401.0,4.0,0.0
5509.0,650.0,130.0,4.0,0.0
555.0,535.0,327.0,4.0,1.0
350.0,485.0,155.0,2.0,1.0
5266.0,789.0,60.0,1.0,0.0
1972.0,1080.0,110.0,6.0,1.0
852.0,770.0,96.0,7.0,1.0
383.0,673.0,49.0,5.0,1.0
1485.0,1169.0,181.0,1.0,0.0
1084.0,529.0,190.0,5.0,0.0
4251.0,390.0,100.0,1.0,1.0
2986.0,1300.0,133.0,2.0,1.0
1657.0,965.0,210.0,5.0,1.0
243.0,515.0,123.0,6.0,0.0
3923.0,390.0,105.0,1.0,0.0
712.0,605.0,195.0,7.0,1.0
778.0,1145.0,60.0,7.0,1.0
358.0,555.0,165.0,7.0,0.0
6596.0,762.0,84.0,4.0,0.0
314.0,678.0,117.0,7.0,0.0
921.0,390.0,169.0,2.0,1.0
2265.0,450.0,160.0,7.0,0.0
238.0,712.4,277.0,7.0,0.0
941.0,850.0,75.0,7.0,1.0
4873.0,1140.0,96.0,5.0,0.0
4055.0,716.0,76.0,2.0,0.0
2042.0,1150.0,140.0,3.0,1.0
6232.0,513.0,88.0,5.0,0.0
2726.0,480.0,120.0,7.0,0.0
2611.0,505.0,160.0,7.0,1.0
2039.0,510.0,165.0,4.0,1.0
5412.0,606.0,103.0,7.0,1.0
3657.0,575.0,126.0,4.0,0.0
2116.0,700.0,50.0,2.0,1.0
6304.0,855.0,88.0,2.0,0.0
3.0,360.0,70.0,4.0,0.0
5358.0,533.0,97.0,6.0,0.0
2987.0,1075.0,300.0,1.0,0.0
7091.0,1031.0,105.0,6.0,0.0
600.0,440.0,210.0,3.0,1.0
1639.0,686.0,123.0,5.0,1.0
1277.0,765.0,215.0,7.0,1.0
2839.0,615.0,241.0,4.0,0.0
1440.0,775.0,165.0,3.0,1.0
581.0,430.0,140.0,5.0,0.0
2127.0,445.0,110.0,5.0,0.0
4482.0,1017.4,75.0,2.0,0.0
7813.0,613.0,76.0,7.0,1.0
808.0,725.0,65.0,4.0,1.0
7799.0,360.0,89.0,2.0,0.0
1938.0,750.0,106.0,7.0,1.0
2604.0,885.0,85.0,1.0,1.0
2743.0,798.0,159.0,6.0,1.0
667.0,486.0,157.0,2.0,1.0
1317.0,975.0,205.0,2.0,0.0
6868.0,1160.0,76.0,3.0,1.0
589.0,1120.0,179.0,4.0,1.0
1144.0,680.0,205.0,5.0,0.0
369.0,705.0,178.0,4.0,0.0
927.0,797.8,264.0,3.0,1.0
4232.0,674.0,95.0,7.0,0.0
1566.0,628.0,91.0,2.0,0.0
1689.0,445.0,115.0,2.0,0.0
2471.0,720.0,169.0,5.0,0.0
6436.0,715.0,170.0,3.0,0.0
1099.0,450.0,182.0,5.0,0.0
483.0,455.0,275.0,5.0,1.0
5922.0,641.6,101.0,7.0,1.0
680.0,390.0,225.0,5.0,0.0
1616.0,440.0,168.0,7.0,0.0
2448.0,420.0,85.0,7.0,0.0
277.0,809.0,42.0,2.0,0.0
2903.0,675.0,130.0,6.0,1.0
2978.0,750.0,90.0,3.0,0.0
6362.0,1256.0,44.0,1.0,0.0
6423.0,460.0,118.0,4.0,0.0
342.0,689.0,224.0,5.0,0.0
1757.0,633.0,85.0,4.0,1.0
52.0,835.0,145.0,3.0,0.0
6573.0,769.0,56.0,4.0,0.0
6642.0,627.0,93.0,1.0,0.0
2773.0,520.0,67.0,1.0,0.0
2758.0,709.6,90.0,3.0,1.0
55.0,671.0,111.0,1.0,0.0
4156.0,726.4,108.0,4.0,1.0
104.0,440.0,120.0,7.0,0.0
2612.0,530.0,205.0,4.0,1.0
662.0,860.6,149.0,5.0,0.0
6531.0,1156.0,67.0,6.0,1.0
847.0,495.0,176.0,3.0,1.0
1099.0,937.0,55.0,3.0,1.0
3747.0,785.0,145.0,4.0,0.0
2906.0,550.0,55.0,2.0,0.0
1363.0,765.0,230.0,7.0,1.0
6527.0,830.0,148.0,1.0,0.0
1707.0,910.0,141.0,2.0,1.0
214.0,392.0,153.0,4.0,0.0
1884.0,883.0,125.0,1.0,1.0
5484.0,420.0,80.0,2.0,0.0
343.0,485.0,186.0,4.0,0.0
4953.0,769.2,68.0,7.0,1.0
5414.0,750.0,135.0,7.0,0.0
2636.0,465.0,105.0,5.0,1.0
6595.0,675.4,180.0,5.0,1.0
991.0,689.0,118.0,5.0,0.0
3535.0,795.0,65.0,5.0,1.0
1076.0,900.0,115.0,3.0,0.0
1648.0,745.0,157.0,7.0,0.0
1069.0,1210.0,100.0,3.0,1.0
2190.0,634.0,126.0,1.0,1.0
2070.0,777.0,72.0,3.0,0.0
2007.0,678.4,139.0,7.0,1.0
450.0,678.0,139.0,1.0,0.0
120.0,789.8,169.0,4.0,1.0
2356.0,355.0,125.0,4.0,0.0
386.0,726.2,299.0,3.0,1.0
1583.0,405.0,115.0,5.0,1.0
241.0,780.0,51.0,3.0,0.0
33.0,475.0,380.0,3.0,0.0
4282.0,754.0,121.0,6.0,1.0
2763.0,734.0,116.0,4.0,0.0
432.0,753.0,117.0,1.0,1.0
2940.0,367.0,122.0,1.0,0.0
1463.0,791.0,349.0,6.0,0.0
1386.0,540.0,125.0,1.0,0.0
782.0,485.0,223.0,3.0,1.0
1764.0,1077.0,74.0,3.0,0.0
387.0,505.0,133.0,5.0,0.0
2900.0,727.0,105.0,7.0,1.0
2925.0,1060.0,188.0,3.0,1.0
4663.0,1210.0,125.0,1.0,1.0
467.0,624.4,185.0,4.0,0.0
6630.0,360.0,40.0,4.0,0.0
1423.0,855.0,70.0,3.0,1.0
3856.0,772.8,122.0,1.0,1.0
210.0,977.0,282.0,2.0,1.0
617.0,1140.0,75.0,1.0,1.0
4105.0,629.0,70.0,3.0,0.0
596.0,772.0,176.0,6.0,1.0
328.0,370.0,83.0,7.0,0.0
436.0,510.0,100.0,2.0,0.0
1013.0,395.0,155.0,4.0,0.0
3043.0,660.0,99.0,4.0,1.0
370.0,385.0,105.0,4.0,0.0
2379.0,425.0,94.0,2.0,0.0
1511.0,602.8,86.0,4.0,1.0
90.0,765.0,300.0,5.0,1.0
221.0,360.0,149.0,2.0,1.0
5393.0,1150.0,119.0,2.0,1.0
4532.0,660.0,95.0,2.0,0.0
1511.0,680.0,124.0,5.0,1.0
6336.0,865.0,100.0,3.0,0.0
100.0,418.0,89.0,6.0,0.0
5477.0,700.8,100.0,7.0,0.0
4985.0,829.0,100.0,3.0,0.0
997.0,645.0,300.0,2.0,1.0
5491.0,360.0,104.0,5.0,0.0
3839.0,600.0,105.0,4.0,1.0
1751.0,920.0,65.0,4.0,0.0
1076.0,785.0,120.0,3.0,0.0
6518.0,886.0,54.0,7.0,1.0
160.0,648.6,88.0,5.0,0.0
788.0,700.0,337.0,6.0,1.0
2220.0,1075.0,160.0,5.0,1.0
2201.0,1035.0,183.0,4.0,1.0
685.0,375.0,70.0,2.0,0.0
648.0,560.0,245.0,3.0,0.0
6343.0,760.0,94.0,7.0,1.0
6970.0,588.6,43.0,2.0,1.0
760.0,530.0,300.0,1.0,1.0
766.0,420.0,110.0,4.0,0.0
1596.0,720.4,95.0,7.0,0.0
1709.0,573.0,95.0,3.0,1.0
3047.0,791.8,105.0,1.0,1.0
229.0,767.0,145.0,6.0,0.0
1091.0,960.0,185.0,5.0,0.0
4378.0,785.0,130.0,3.0,1.0
4608.0,744.0,104.0,1.0,0.0
2094.0,578.0,82.0,7.0,0.0
2717.0,825.0,259.0,2.0,0.0
497.0,576.8,228.0,5.0,1.0
4165.0,750.0,112.0,5.0,1.0
619.0,650.0,162.0,3.0,1.0
3655.0,520.0,140.0,4.0,1.0
2715.0,900.6,101.0,7.0,0.0
2037.0,360.0,135.0,4.0,1.0
6522.0,752.6,81.0,2.0,1.0
4703.0,474.0,114.0,4.0,0.0
5555.0,1079.0,90.0,5.0,0.0
740.0,607.0,75.0,2.0,0.0
1459.0,560.0,197.0,4.0,0.0
1856.0,515.0,90.0,7.0,0.0
781.0,833.0,154.0,7.0,0.0
6504.0,1070.0,70.0,3.0,0.0
4863.0,440.0,99.0,4.0,1.0
4171.0,705.0,89.0,2.0,1.0
4005.0,567.0,100.0,1.0,0.0
133.0,779.0,252.0,5.0,1.0
4963.0,755.0,53.0,4.0,0.0
5336.0,1000.0,53.0,4.0,0.0
161.0,634.0,49.0,7.0,0.0
1271.0,750.0,94.0,3.0,0.0
6703.0,985.0,170.0,3.0,1.0
3135.0,1038.0,164.0,1.0,0.0
773.0,690.0,185.0,2.0,1.0
5597.0,670.0,60.0,2.0,0.0
528.0,416.0,84.0,4.0,0.0
1255.0,793.6,55.0,3.0,0.0
4160.0,715.0,80.0,5.0,0.0
2179.0,777.0,295.0,2.0,1.0
6642.0,630.0,82.0,5.0,0.0
55.0,1014.0,65.0,4.0,1.0
821.0,370.0,75.0,2.0,1.0
1387.0,880.0,250.0,4.0,1.0
1100.0,595.0,261.0,5.0,0.0
3319.0,600.0,45.0,5.0,0.0
1360.0,550.0,75.0,3.0,0.0
988.0,564.0,50.0,3.0,1.0
625.0,875.0,119.0,3.0,0.0
3872.0,565.0,110.0,2.0,0.0
440.0,599.0,165.0,2.0,1.0
2648.0,450.0,67.0,2.0,0.0
7756.0,1005.0,67.0,4.0,0.0
272.0,848.0,315.0,3.0,0.0
1297.0,590.0,209.0,5.0,1.0
6962.0,1112.0,108.0,5.0,1.0
7248.0,659.0,120.0,5.0,0.0
3815.0,520.0,108.0,4.0,0.0
151.0,720.0,188.0,5.0,0.0
1456.0,605.0,185.0,3.0,0.0
2957.0,690.0,125.0,6.0,1.0
423.0,1150.0,69.0,3.0,1.0
167.0,1170.0,200.0,3.0,1.0
154.0,745.0,152.0,5.0,1.0
1148.0,585.0,165.0,3.0,1.0
2223.0,990.0,170.0,4.0,1.0
1832.0,715.0,199.0,5.0,0.0
26.0,425.0,160.0,6.0,0.0
2640.0,610.0,123.0,1.0,1.0
851.0,560.0,90.0,3.0,1.0
5528.0,724.4,73.0,6.0,1.0
3901.0,630.0,95.0,2.0,1.0
3232.0,860.0,75.0,6.0,1.0
940.0,1190.0,184.0,5.0,0.0
6554.0,623.6,121.0,3.0,0.0
941.0,1020.0,159.0,3.0,1.0
3987.0,480.0,89.0,7.0,1.0
1163.0,887.0,60.0,5.0,0.0
579.0,483.0,123.0,7.0,0.0
3145.0,799.0,115.0,6.0,0.0
832.0,670.0,90.0,1.0,0.0
2327.0,390.0,105.0,6.0,1.0
6876.0,683.0,145.0,2.0,0.0
1821.0,428.0,218.0,2.0,1.0
2848.0,681.8,139.0,5.0,0.0
5087.0,395.0,58.0,7.0,1.0
3021.0,895.0,179.0,4.0,0.0
59.0,362.0,167.0,4.0,0.0
1910.0,740.0,121.0,4.0,0.0
353.0,536.0,155.0,6.0,0.0
4554.0,380.0,88.0,6.0,0.0
877.0,500.0,210.0,4.0,0.0
585.0,813.0,150.0,5.0,0.0
211.0,565.0,120.0,4.0,0.0
1937.0,605.0,175.0,5.0,0.0
5258.0,1115.0,133.0,6.0,0.0
741.0,420.0,157.0,3.0,0.0
1087.0,1310.0,118.0,3.0,1.0
598.0,735.0,100.0,4.0,1.0
358.0,700.0,204.0,3.0,0.0
386.0,427.0,164.0,5.0,0.0
6934.0,849.6,85.0,7.0,1.0
2709.0,555.0,149.0,5.0,0.0
573.0,405.0,170.0,3.0,0.0
29.0,367.0,125.0,4.0,0.0
982.0,722.0,178.0,1.0,0.0
403.0,562.0,140.0,1.0,0.0
4707.0,617.6,80.0,1.0,0.0
1019.0,820.4,101.0,1.0,1.0
3946.0,535.0,170.0,2.0,0.0
1770.0,835.0,215.0,6.0,1.0
277.0,945.0,350.0,5.0,1.0
2794.0,607.0,126.0,7.0,1.0
1043.0,1270.0,47.0,3.0,0.0
1097.0,1080.0,135.0,5.0,0.0
2123.0,600.0,79.0,4.0,1.0
957.0,661.4,85.0,7.0,0.0
2814.0,702.0,140.0,2.0,1.0
22.0,606.2,69.0,7.0,1.0
416.0,390.0,140.0,2.0,0.0
3834.0,912.0,73.0,7.0,1.0
731.0,599.0,268.0,7.0,0.0
1400.0,1180.0,145.0,4.0,1.0
2627.0,1025.0,113.0,2.0,1.0
551.0,1040.0,188.0,1.0,1.0
1815.0,772.0,65.0,4.0,0.0
2611.0,505.0,160.0,2.0,1.0
934.0,1128.0,57.0,6.0,1.0
1253.0,990.0,105.0,3.0,0.0
521.0,809.0,156.0,7.0,1.0
1790.0,803.0,135.0,3.0,0.0
496.0,380.0,99.0,7.0,1.0
5496.0,1020.0,101.0,4.0,1.0
4414.0,370.0,95.0,4.0,0.0
6448.0,688.0,101.0,6.0,0.0
3070.0,790.0,45.0,5.0,1.0
2827.0,510.0,145.0,5.0,0.0
1448.0,640.0,105.0,6.0,1.0
1158.0,1160.0,95.0,4.0,1.0
3902.0,540.0,110.0,1.0,0.0
524.0,380.0,85.0,3.0,1.0
47.0,1380.0,364.0,3.0,0.0
7037.0,505.0,117.0,3.0,0.0
3611.0,675.0,125.0,6.0,0.0
134.0,570.0,140.0,5.0,1.0
1488.0,718.0,120.0,1.0,0.0
52.0,837.0,85.0,5.0,1.0
6369.0,915.0,118.0,1.0,1.0
4296.0,675.0,85.0,1.0,0.0
569.0,694.0,169.0,4.0,0.0
1089.0,751.6,136.0,4.0,0.0
867.0,910.0,195.0,1.0,1.0
2781.0,730.0,115.0,2.0,1.0
2397.0,570.0,90.0,1.0,1.0
1075.0,660.0,87.0,2.0,1.0
1152.0,550.0,100.0,7.0,0.0
2974.0,1160.0,116.0,3.0,1.0
1074.0,675.0,115.0,7.0,1.0
1847.0,685.0,125.0,3.0,0.0
550.0,636.4,265.0,4.0,1.0
200.0,360.0,120.0,2.0,0.0
569.0,985.0,75.0,1.0,1.0
5051.0,780.0,75.0,5.0,0.0
6546.0,549.0,74.0,6.0,0.0
2563.0,520.0,129.0,1.0,0.0
2959.0,420.0,185.0,3.0,0.0
267.0,839.0,365.0,7.0,1.0
2349.0,648.2,320.0,6.0,0.0
6432.0,754.0,128.0,3.0,1.0
3930.0,592.0,84.0,3.0,0.0
6602.0,1262.0,43.0,3.0,0.0
1923.0,640.0,80.0,3.0,0.0
110.0,400.0,117.0,3.0,0.0
4336.0,800.0,65.0,3.0,0.0
961.0,590.0,75.0,4.0,1.0
1233.0,879.6,60.0,4.0,1.0
1132.0,925.0,70.0,4.0,1.0
7118.0,953.8,93.0,3.0,0.0
4507.0,530.0,95.0,1.0,0.0
1129.0,395.0,165.0,7.0,0.0
1070.0,1371.0,68.0,3.0,1.0
2103.0,580.0,281.0,5.0,0.0
3484.0,568.0,165.0,3.0,1.0
1588.0,580.0,240.0,3.0,1.0
6305.0,970.0,132.0,7.0,0.0
4121.0,785.0,115.0,1.0,1.0
95.0,1015.0,400.0,6.0,0.0
3944.0,604.0,76.0,6.0,0.0
1189.0,1070.0,294.0,3.0,0.0
2549.0,389.0,131.0,5.0,0.0
