flight,time,length,dayofweek,delay
1680.0,520.0,124.0,6.0,0.0
3089.0,845.0,90.0,5.0,0.0
1872.0,380.0,90.0,5.0,0.0
202.0,670.0,87.0,7.0,1.0
2647.0,1080.0,167.0,7.0,0.0
145.0,520.0,65.0,3.0,1.0
6619.0,520.0,155.0,5.0,0.0
576.0,705.0,155.0,4.0,0.0
2303.0,420.0,155.0,3.0,1.0
1636.0,530.0,103.0,5.0,0.0
5318.0,1305.0,80.0,1.0,1.0
3011.0,980.0,145.0,6.0,1.0
5947.0,424.0,136.0,2.0,0.0
630.0,720.0,150.0,2.0,0.0
4433.0,360.0,100.0,2.0,0.0
2533.0,685.0,104.0,4.0,1.0
1332.0,1230.0,115.0,5.0,0.0
4794.0,750.0,102.0,6.0,0.0
847.0,1345.0,82.0,1.0,0.0
1581.0,540.0,370.0,2.0,0.0
2256.0,715.0,108.0,4.0,0.0
1702.0,980.0,114.0,4.0,1.0
5337.0,783.6,57.0,1.0,0.0
2734.0,1068.0,80.0,5.0,0.0
6360.0,370.0,107.0,5.0,0.0
560.0,435.0,298.0,5.0,0.0
6.0,785.0,290.0,2.0,0.0
3695.0,615.0,70.0,2.0,0.0
896.0,575.0,260.0,4.0,0.0
5154.0,1308.0,64.0,3.0,1.0
6436.0,715.0,170.0,4.0,1.0
787.0,420.0,80.0,3.0,0.0
6899.0,439.0,42.0,5.0,0.0
3478.0,600.0,75.0,5.0,0.0
2830.0,920.0,170.0,4.0,0.0
1182.0,1200.0,170.0,6.0,1.0
1605.0,1080.0,175.0,5.0,0.0
1411.0,500.0,143.0,4.0,0.0
7093.0,717.0,121.0,3.0,1.0
451.0,365.0,204.0,4.0,1.0
615.0,830.0,160.0,2.0,0.0
1573.0,655.0,181.0,3.0,0.0
1548.0,930.0,125.0,5.0,1.0
2552.0,930.0,105.0,4.0,1.0
2301.0,1110.0,186.0,6.0,0.0
3089.0,1020.0,55.0,6.0,1.0
940.0,980.0,75.0,1.0,0.0
707.0,655.0,165.0,3.0,1.0
1073.0,1006.0,120.0,1.0,0.0
5056.0,1036.0,56.0,2.0,1.0
4141.0,420.0,107.0,1.0,0.0
1453.0,585.0,223.0,5.0,0.0
1492.0,780.0,170.0,2.0,1.0
1221.0,915.0,95.0,2.0,1.0
2437.0,502.0,166.0,3.0,0.0
5916.0,738.0,114.0,4.0,1.0
1179.0,1140.0,162.0,4.0,0.0
7799.0,364.0,97.0,2.0,1.0
1132.0,929.0,80.0,2.0,0.0
20.0,715.0,403.0,1.0,0.0
2196.0,1175.0,175.0,4.0,1.0
227.0,667.0,42.0,7.0,1.0
1931.0,875.0,80.0,4.0,1.0
5425.0,728.0,77.0,5.0,0.0
2164.0,380.0,83.0,1.0,1.0
2349.0,530.0,300.0,7.0,0.0
95.0,700.0,229.0,6.0,1.0
2228.0,835.0,130.0,2.0,0.0
3817.0,510.0,109.0,2.0,0.0
5026.0,1045.0,125.0,6.0,0.0
1479.0,600.0,85.0,6.0,0.0
3926.0,775.0,50.0,7.0,1.0
1488.0,1435.0,220.0,4.0,0.0
370.0,360.0,159.0,5.0,1.0
466.0,943.0,177.0,7.0,0.0
117.0,655.0,95.0,3.0,1.0
3845.0,1030.0,75.0,4.0,1.0
5916.0,738.0,114.0,5.0,1.0
1204.0,967.0,165.0,3.0,1.0
967.0,360.0,125.0,5.0,0.0
5971.0,633.0,87.0,6.0,1.0
6607.0,529.0,169.0,3.0,0.0
6496.0,617.0,107.0,6.0,1.0
2882.0,1205.0,65.0,7.0,1.0
4654.0,375.0,69.0,5.0,0.0
984.0,360.0,140.0,4.0,1.0
6556.0,905.0,140.0,7.0,1.0
990.0,803.6,160.0,4.0,1.0
269.0,480.0,200.0,6.0,0.0
2958.0,530.0,65.0,5.0,1.0
2797.0,879.4,91.0,4.0,1.0
2608.0,747.0,212.0,3.0,0.0
3384.0,460.0,190.0,1.0,0.0
982.0,880.0,170.0,5.0,0.0
2038.0,920.0,105.0,6.0,1.0
2062.0,720.0,182.0,4.0,0.0
1951.0,810.0,110.0,6.0,1.0
5939.0,1024.0,50.0,1.0,1.0
630.0,903.0,180.0,5.0,0.0
2889.0,730.0,70.0,5.0,0.0
271.0,1177.0,63.0,6.0,0.0
394.0,435.0,120.0,4.0,0.0
2652.0,770.0,66.0,5.0,0.0
5010.0,1045.0,90.0,3.0,1.0
4060.0,1230.0,70.0,2.0,1.0
363.0,822.4,175.0,6.0,1.0
1805.0,1100.0,85.0,3.0,0.0
6676.0,463.0,146.0,7.0,0.0
4403.0,895.0,110.0,5.0,0.0
5261.0,450.0,70.0,5.0,1.0
2319.0,633.4,71.0,3.0,0.0
291.0,630.0,143.0,1.0,0.0
2926.0,510.0,94.0,4.0,0.0
307.0,1085.0,297.0,6.0,1.0
1483.0,1078.0,141.0,3.0,1.0
2531.0,405.0,205.0,7.0,0.0
1580.0,610.0,114.0,3.0,0.0
277.0,435.0,190.0,2.0,0.0
2671.0,835.0,150.0,5.0,0.0
1190.0,1050.0,125.0,6.0,0.0
1043.0,1060.0,65.0,7.0,1.0
2478.0,1202.0,72.0,5.0,1.0
156.0,555.0,112.0,4.0,0.0
1085.0,390.0,245.0,5.0,0.0
863.0,585.0,70.0,1.0,1.0
6272.0,1065.0,95.0,5.0,1.0
104.0,394.0,30.0,7.0,1.0
1154.0,765.0,75.0,3.0,1.0
2669.0,680.0,135.0,7.0,0.0
1626.0,1047.0,140.0,7.0,1.0
3425.0,985.0,95.0,7.0,1.0
6946.0,517.0,168.0,4.0,1.0
324.0,390.0,135.0,2.0,1.0
6556.0,905.0,135.0,5.0,1.0
2864.0,446.0,129.0,3.0,0.0
2650.0,725.0,70.0,2.0,0.0
1865.0,1040.0,150.0,5.0,0.0
6699.0,834.2,108.0,2.0,1.0
4530.0,1145.0,138.0,2.0,1.0
4481.0,532.0,112.0,7.0,1.0
6506.0,552.0,117.0,4.0,0.0
6460.0,600.0,88.0,7.0,0.0
759.0,675.0,65.0,7.0,1.0
623.0,880.0,203.0,7.0,1.0
4859.0,736.6,104.0,4.0,0.0
377.0,360.0,165.0,3.0,1.0
201.0,390.0,60.0,3.0,0.0
7269.0,1158.0,110.0,5.0,0.0
1997.0,360.0,118.0,5.0,0.0
8.0,385.0,60.0,5.0,0.0
5057.0,570.0,56.0,1.0,1.0
1405.0,1170.0,163.0,1.0,1.0
4424.0,660.0,65.0,7.0,1.0
465.0,505.0,220.0,2.0,1.0
2830.0,1329.0,95.0,7.0,1.0
189.0,944.2,42.0,4.0,0.0
410.0,360.0,142.0,3.0,0.0
2914.0,723.0,92.0,1.0,0.0
1549.0,668.0,330.0,4.0,1.0
2222.0,565.0,210.0,1.0,0.0
420.0,837.6,75.0,2.0,0.0
945.0,420.0,160.0,4.0,0.0
369.0,1060.0,118.0,2.0,1.0
4238.0,490.0,95.0,7.0,1.0
117.0,825.0,370.0,3.0,0.0
2542.0,720.0,160.0,5.0,1.0
1605.0,1080.0,175.0,7.0,1.0
2332.0,750.0,115.0,2.0,0.0
1719.0,1210.0,98.0,5.0,1.0
205.0,1250.0,100.0,6.0,1.0
6508.0,1270.0,108.0,4.0,0.0
684.0,340.0,134.0,4.0,0.0
918.0,915.0,65.0,5.0,1.0
55.0,671.0,111.0,3.0,1.0
3695.0,1045.0,90.0,3.0,0.0
3717.0,1130.0,155.0,1.0,0.0
1230.0,615.0,177.0,5.0,1.0
2657.0,550.0,380.0,5.0,0.0
6817.0,483.0,136.0,4.0,0.0
2542.0,890.0,137.0,4.0,1.0
4842.0,990.0,110.0,1.0,1.0
493.0,435.0,349.0,4.0,0.0
6269.0,891.0,148.0,6.0,1.0
1073.0,690.0,80.0,1.0,0.0
128.0,600.0,80.0,1.0,1.0
1727.0,575.0,129.0,3.0,0.0
2346.0,755.0,135.0,5.0,0.0
3099.0,349.0,81.0,4.0,0.0
933.0,1320.0,71.0,4.0,1.0
2580.0,580.0,127.0,5.0,1.0
1509.0,1086.0,60.0,4.0,0.0
2938.0,1075.0,115.0,7.0,1.0
548.0,847.0,145.0,3.0,0.0
1121.0,640.0,125.0,4.0,0.0
1876.0,915.0,76.0,1.0,0.0
1081.0,950.0,111.0,7.0,1.0
504.0,740.0,205.0,1.0,1.0
6350.0,700.0,79.0,7.0,1.0
4154.0,435.0,85.0,6.0,0.0
2960.0,845.0,55.0,4.0,1.0
3934.0,1115.0,100.0,6.0,1.0
1474.0,773.0,75.0,2.0,0.0
5374.0,360.0,124.0,1.0,0.0
5320.0,650.0,127.0,4.0,0.0
1898.0,1235.0,70.0,5.0,0.0
1252.0,705.0,185.0,2.0,1.0
4695.0,960.0,70.0,2.0,0.0
2431.0,740.0,205.0,5.0,0.0
449.0,1018.0,252.0,2.0,0.0
1224.0,1025.0,258.0,3.0,0.0
151.0,516.0,45.0,6.0,1.0
1434.0,380.0,126.0,5.0,0.0
1614.0,395.0,65.0,3.0,1.0
2446.0,1010.0,83.0,7.0,1.0
1900.0,915.0,175.0,1.0,1.0
6529.0,450.0,86.0,2.0,1.0
5171.0,674.4,84.0,6.0,0.0
4015.0,1200.0,103.0,4.0,0.0
1675.0,795.0,123.0,1.0,1.0
2157.0,686.0,131.0,3.0,1.0
11.0,770.0,89.0,6.0,1.0
4055.0,750.0,78.0,6.0,0.0
415.0,904.2,129.0,4.0,1.0
1284.0,906.2,140.0,6.0,1.0
4329.0,1020.0,145.0,1.0,0.0
1507.0,569.0,278.0,6.0,1.0
4497.0,850.0,169.0,1.0,0.0
3096.0,445.0,148.0,5.0,0.0
6659.0,1141.0,131.0,3.0,0.0
1143.0,450.0,100.0,1.0,1.0
269.0,480.0,200.0,4.0,0.0
4176.0,1024.0,76.0,5.0,1.0
373.0,780.0,110.0,7.0,1.0
6256.0,829.0,76.0,4.0,0.0
3906.0,1170.0,110.0,1.0,1.0
2804.0,1130.0,267.0,6.0,1.0
2887.0,482.0,76.0,4.0,0.0
3074.0,365.0,90.0,1.0,0.0
2479.0,855.0,129.0,2.0,0.0
907.0,535.0,164.0,7.0,0.0
4604.0,1280.0,100.0,1.0,1.0
2294.0,820.0,125.0,1.0,0.0
408.0,886.0,118.0,4.0,1.0
3666.0,697.0,123.0,6.0,1.0
2367.0,385.0,175.0,6.0,0.0
24.0,810.0,93.0,6.0,0.0
991.0,770.0,173.0,7.0,0.0
3980.0,985.0,91.0,4.0,1.0
703.0,420.0,227.0,2.0,1.0
2482.0,435.0,145.0,5.0,0.0
1492.0,789.0,121.0,5.0,1.0
1097.0,845.0,255.0,3.0,1.0
267.0,625.0,155.0,7.0,1.0
1982.0,365.0,85.0,1.0,0.0
296.0,1115.0,115.0,3.0,0.0
4736.0,955.0,120.0,5.0,1.0
115.0,1248.0,211.0,4.0,0.0
1037.0,949.0,37.0,3.0,0.0
434.0,525.0,124.0,6.0,0.0
1453.0,665.0,84.0,1.0,1.0
5363.0,714.0,88.0,3.0,1.0
6768.0,1162.0,88.0,2.0,0.0
3256.0,540.0,120.0,1.0,1.0
153.0,1121.0,297.0,2.0,1.0
2692.0,1280.0,53.0,2.0,0.0
5338.0,1020.0,80.0,4.0,0.0
4488.0,395.0,100.0,5.0,1.0
876.0,692.0,156.0,6.0,1.0
1584.0,595.0,77.0,6.0,0.0
2079.0,540.0,89.0,5.0,1.0
2118.0,630.0,89.0,2.0,1.0
650.0,360.0,94.0,2.0,0.0
1717.0,1270.0,213.0,1.0,1.0
5614.0,1247.0,104.0,1.0,1.0
6351.0,1095.0,156.0,1.0,0.0
2884.0,775.0,75.0,2.0,0.0
2557.0,1221.0,388.0,7.0,0.0
684.0,600.0,215.0,6.0,0.0
1683.0,390.0,90.0,1.0,1.0
5257.0,330.0,67.0,5.0,0.0
6371.0,463.0,92.0,5.0,0.0
349.0,796.0,174.0,6.0,0.0
1007.0,741.4,78.0,7.0,1.0
2748.0,540.0,60.0,4.0,0.0
6892.0,1077.0,153.0,5.0,1.0
447.0,1075.0,205.0,1.0,0.0
1445.0,1255.0,180.0,7.0,0.0
2010.0,820.0,125.0,2.0,0.0
4554.0,375.0,94.0,6.0,0.0
852.0,640.0,70.0,3.0,1.0
3501.0,605.0,50.0,2.0,1.0
5153.0,735.0,68.0,3.0,1.0
1983.0,480.0,90.0,1.0,0.0
6719.0,1006.0,119.0,7.0,1.0
4254.0,789.0,110.0,3.0,0.0
1083.0,786.0,123.0,7.0,0.0
5387.0,360.0,80.0,7.0,0.0
1565.0,716.0,179.0,4.0,1.0
2918.0,510.0,64.0,6.0,0.0
542.0,580.0,197.0,4.0,1.0
2004.0,940.0,185.0,7.0,1.0
1279.0,852.0,185.0,5.0,1.0
540.0,480.0,138.0,4.0,0.0
2892.0,870.0,180.0,5.0,1.0
6341.0,545.0,97.0,4.0,0.0
4335.0,571.0,119.0,4.0,1.0
4279.0,1185.0,120.0,7.0,0.0
4537.0,1030.0,105.0,6.0,1.0
1396.0,1070.0,160.0,2.0,0.0
138.0,932.0,116.0,5.0,0.0
480.0,575.0,130.0,3.0,0.0
743.0,467.0,228.0,3.0,1.0
1467.0,785.0,65.0,4.0,1.0
1344.0,705.0,70.0,6.0,1.0
2145.0,420.0,179.0,7.0,0.0
4146.0,899.0,110.0,3.0,1.0
2897.0,1064.0,80.0,2.0,0.0
5330.0,783.6,56.0,3.0,1.0
330.0,1195.0,126.0,4.0,1.0
3844.0,665.0,70.0,6.0,1.0
2092.0,685.0,150.0,7.0,0.0
482.0,670.0,208.0,7.0,0.0
2002.0,670.0,75.0,5.0,0.0
1534.0,515.0,120.0,7.0,0.0
6340.0,370.0,193.0,1.0,0.0
2512.0,970.0,123.0,4.0,1.0
344.0,775.0,32.0,5.0,1.0
2649.0,1095.0,197.0,2.0,1.0
5104.0,1153.8,85.0,5.0,0.0
6436.0,380.0,44.0,7.0,0.0
625.0,385.0,100.0,2.0,1.0
4558.0,713.0,72.0,3.0,1.0
2589.0,530.0,149.0,1.0,0.0
599.0,436.0,126.0,4.0,0.0
76.0,768.0,160.0,2.0,0.0
2952.0,755.0,135.0,3.0,1.0
4670.0,1058.0,154.0,4.0,1.0
6444.0,783.0,56.0,5.0,1.0
448.0,760.0,166.0,7.0,1.0
6922.0,435.0,134.0,6.0,0.0
516.0,723.0,162.0,5.0,0.0
2342.0,1295.0,131.0,6.0,1.0
1118.0,1135.0,130.0,7.0,1.0
2970.0,365.0,60.0,5.0,1.0
1440.0,360.0,113.0,7.0,0.0
3930.0,1250.0,95.0,5.0,0.0
7127.0,802.0,120.0,5.0,1.0
1548.0,670.0,105.0,4.0,0.0
1184.0,735.0,145.0,7.0,1.0
3271.0,1030.0,130.0,6.0,0.0
1144.0,1230.0,148.0,4.0,0.0
1537.0,840.0,235.0,3.0,0.0
4963.0,505.0,84.0,5.0,0.0
3494.0,1225.0,55.0,3.0,1.0
2550.0,1305.0,120.0,3.0,1.0
1981.0,850.0,145.0,1.0,0.0
5295.0,1078.0,74.0,7.0,0.0
4316.0,1135.0,55.0,3.0,1.0
226.0,610.0,170.0,5.0,0.0
3237.0,700.0,190.0,4.0,1.0
605.0,1080.0,70.0,7.0,0.0
239.0,505.0,360.0,2.0,0.0
1543.0,705.0,65.0,2.0,0.0
6436.0,715.0,170.0,1.0,1.0
554.0,729.0,170.0,7.0,0.0
378.0,1091.0,169.0,3.0,1.0
879.0,885.0,50.0,5.0,0.0
396.0,1180.0,68.0,2.0,0.0
3623.0,630.0,135.0,3.0,1.0
879.0,425.0,70.0,4.0,0.0
6449.0,662.6,210.0,4.0,0.0
7016.0,435.0,121.0,3.0,1.0
2849.0,1068.0,102.0,5.0,0.0
4448.0,690.0,67.0,7.0,0.0
1733.0,1190.0,235.0,1.0,1.0
442.0,765.0,320.0,2.0,0.0
2321.0,700.0,150.0,5.0,1.0
3328.0,775.0,65.0,1.0,1.0
1208.0,993.0,160.0,4.0,0.0
1755.0,665.0,305.0,1.0,0.0
3529.0,790.0,135.0,7.0,1.0
7782.0,561.0,67.0,2.0,1.0
3312.0,575.0,45.0,1.0,0.0
1247.0,855.0,143.0,3.0,0.0
51.0,1045.0,70.0,2.0,0.0
2399.0,780.0,61.0,7.0,0.0
921.0,1005.0,100.0,4.0,1.0
2298.0,1160.0,125.0,5.0,1.0
4992.0,765.0,78.0,5.0,0.0
296.0,703.2,145.0,1.0,0.0
219.0,865.0,130.0,4.0,1.0
4322.0,1145.0,65.0,2.0,0.0
1133.0,673.0,90.0,1.0,1.0
7003.0,414.0,156.0,7.0,0.0
2160.0,1295.0,120.0,7.0,1.0
4941.0,1245.0,80.0,2.0,1.0
4241.0,715.0,70.0,4.0,0.0
6611.0,403.0,107.0,5.0,1.0
322.0,871.0,108.0,6.0,1.0
761.0,920.0,100.0,1.0,0.0
4651.0,545.0,135.0,5.0,0.0
4288.0,958.0,81.0,3.0,0.0
929.0,550.0,85.0,3.0,0.0
1380.0,950.0,120.0,4.0,0.0
1900.0,995.0,55.0,5.0,1.0
245.0,440.0,320.0,2.0,0.0
6278.0,794.0,92.0,6.0,1.0
981.0,470.0,264.0,4.0,0.0
689.0,640.0,110.0,2.0,1.0
6307.0,983.0,162.0,6.0,0.0
146.0,795.0,155.0,4.0,1.0
738.0,490.0,208.0,2.0,0.0
1334.0,725.0,105.0,1.0,0.0
133.0,420.0,197.0,6.0,0.0
5267.0,1050.0,62.0,7.0,0.0
5326.0,982.0,72.0,7.0,0.0
329.0,975.0,75.0,7.0,0.0
6845.0,940.0,80.0,3.0,0.0
1164.0,995.0,125.0,5.0,0.0
882.0,996.0,136.0,7.0,0.0
1976.0,987.0,120.0,1.0,0.0
4816.0,705.0,104.0,3.0,1.0
5375.0,695.0,87.0,1.0,0.0
6929.0,1173.0,64.0,1.0,0.0
639.0,809.2,89.0,7.0,1.0
707.0,690.0,125.0,5.0,1.0
2980.0,820.0,118.0,5.0,1.0
5324.0,740.0,57.0,1.0,1.0
6541.0,1045.0,88.0,3.0,1.0
217.0,540.0,368.0,4.0,0.0
3152.0,810.0,85.0,6.0,1.0
902.0,645.0,197.0,2.0,1.0
6639.0,950.0,103.0,4.0,1.0
814.0,689.0,145.0,4.0,0.0
2731.0,535.8,55.0,4.0,1.0
1477.0,625.0,55.0,2.0,0.0
245.0,420.0,315.0,6.0,1.0
2791.0,1165.0,66.0,4.0,0.0
351.0,900.0,70.0,7.0,0.0
2529.0,545.0,190.0,4.0,0.0
106.0,1004.0,87.0,2.0,0.0
2533.0,674.0,105.0,2.0,1.0
899.0,1020.0,225.0,3.0,1.0
490.0,965.0,95.0,1.0,1.0
1260.0,605.0,273.0,1.0,0.0
2734.0,1068.0,80.0,5.0,0.0
7044.0,630.0,96.0,6.0,1.0
1382.0,570.0,210.0,1.0,1.0
236.0,1035.0,55.0,3.0,0.0
6335.0,911.0,45.0,2.0,0.0
1171.0,1220.0,80.0,3.0,1.0
4828.0,850.0,183.0,2.0,1.0
3683.0,370.0,90.0,5.0,0.0
3499.0,670.0,155.0,1.0,1.0
2275.0,875.0,125.0,4.0,1.0
2038.0,930.0,88.0,3.0,1.0
6751.0,1002.0,92.0,7.0,0.0
651.0,859.0,160.0,5.0,0.0
5050.0,796.0,70.0,1.0,1.0
1072.0,827.0,180.0,5.0,1.0
2599.0,420.0,212.0,1.0,1.0
1591.0,1095.0,210.0,5.0,1.0
1602.0,360.0,223.0,3.0,1.0
1279.0,625.0,115.0,5.0,0.0
5513.0,849.0,65.0,7.0,0.0
6651.0,635.0,86.0,3.0,1.0
1919.0,1055.0,308.0,7.0,1.0
2338.0,1290.0,79.0,2.0,1.0
6811.0,795.0,113.0,7.0,1.0
6224.0,741.4,129.0,3.0,0.0
2210.0,420.0,60.0,5.0,1.0
631.0,1185.0,132.0,3.0,0.0
505.0,795.0,70.0,3.0,1.0
1740.0,450.0,143.0,7.0,0.0
3684.0,380.0,106.0,4.0,0.0
5196.0,520.0,125.0,1.0,1.0
3757.0,360.0,105.0,7.0,0.0
791.0,619.0,105.0,3.0,0.0
2026.0,660.0,75.0,2.0,1.0
1891.0,860.0,154.0,3.0,1.0
1582.0,674.0,116.0,1.0,1.0
572.0,590.0,215.0,1.0,1.0
2974.0,615.0,114.0,1.0,1.0
605.0,985.0,115.0,4.0,1.0
1006.0,735.0,85.0,3.0,0.0
996.0,680.0,180.0,5.0,1.0
506.0,810.0,183.0,2.0,0.0
6831.0,807.0,77.0,2.0,1.0
1495.0,577.0,127.0,5.0,1.0
6758.0,1166.0,141.0,4.0,1.0
398.0,939.0,148.0,1.0,0.0
685.0,799.0,101.0,1.0,0.0
2182.0,695.8,214.0,5.0,0.0
1205.0,755.0,190.0,6.0,1.0
2973.0,1010.0,88.0,6.0,1.0
2651.0,684.0,108.0,4.0,1.0
5278.0,870.0,52.0,4.0,0.0
107.0,1025.6,220.0,3.0,0.0
2982.0,732.0,215.0,2.0,0.0
5316.0,360.0,45.0,5.0,0.0
429.0,990.0,145.0,1.0,1.0
6234.0,464.0,177.0,6.0,1.0
2007.0,500.0,180.0,5.0,0.0
676.0,602.0,171.0,3.0,1.0
722.0,543.0,241.0,7.0,0.0
6632.0,803.0,131.0,5.0,0.0
209.0,1185.0,125.0,7.0,0.0
3045.0,470.0,86.0,4.0,1.0
3163.0,920.0,80.0,4.0,0.0
2984.0,680.0,72.0,1.0,1.0
461.0,790.0,150.0,4.0,0.0
944.0,525.0,144.0,2.0,0.0
2.0,1035.0,484.0,1.0,0.0
1095.0,345.0,127.0,6.0,0.0
468.0,1230.0,347.0,7.0,0.0
966.0,559.0,101.0,2.0,1.0
6608.0,540.0,84.0,3.0,0.0
132.0,1080.0,75.0,2.0,0.0
3002.0,1095.0,45.0,7.0,0.0
829.0,1007.0,113.0,4.0,0.0
906.0,654.0,256.0,7.0,1.0
2881.0,975.0,70.0,2.0,0.0
851.0,390.0,120.0,5.0,0.0
1371.0,360.0,68.0,1.0,0.0
745.0,896.0,274.0,5.0,0.0
6348.0,995.2,62.0,3.0,1.0
71.0,385.0,189.0,5.0,0.0
565.0,465.0,195.0,1.0,1.0
446.0,816.0,90.0,3.0,0.0
1406.0,360.0,125.0,2.0,0.0
954.0,505.0,158.0,7.0,1.0
1189.0,1060.0,294.0,6.0,0.0
1661.0,567.0,121.0,3.0,1.0
711.0,725.0,200.0,7.0,0.0
7215.0,655.0,120.0,3.0,1.0
6348.0,1127.0,69.0,7.0,1.0
224.0,1180.0,80.0,3.0,0.0
1151.0,1190.0,70.0,6.0,0.0
1084.0,1050.0,105.0,5.0,0.0
1163.0,420.0,128.0,2.0,0.0
319.0,375.0,130.0,4.0,1.0
1294.0,520.0,95.0,2.0,1.0
2661.0,1025.0,76.0,2.0,1.0
3217.0,1175.0,60.0,2.0,1.0
1244.0,1075.0,127.0,3.0,1.0
1709.0,1070.0,75.0,2.0,1.0
910.0,1067.0,84.0,5.0,0.0
2324.0,515.0,117.0,4.0,0.0
309.0,479.0,165.0,4.0,1.0
5608.0,757.0,86.0,5.0,1.0
223.0,1130.0,395.0,3.0,1.0
189.0,360.0,136.0,7.0,0.0
1654.0,1255.0,125.0,4.0,0.0
4675.0,525.0,65.0,3.0,0.0
6820.0,360.0,77.0,6.0,0.0
152.0,676.0,255.0,1.0,0.0
1929.0,365.0,75.0,2.0,1.0
1812.0,1170.0,355.0,4.0,0.0
2003.0,436.0,74.0,5.0,1.0
57.0,552.0,349.0,1.0,1.0
3131.0,1095.0,75.0,5.0,0.0
3592.0,540.0,90.0,4.0,1.0
810.0,990.0,92.0,2.0,1.0
876.0,480.0,142.0,6.0,0.0
412.0,1125.0,131.0,1.0,1.0
433.0,790.0,246.0,2.0,1.0
2934.0,380.0,92.0,2.0,0.0
633.0,790.0,310.0,4.0,0.0
500.0,1145.0,142.0,2.0,1.0
326.0,1035.0,55.0,4.0,0.0
5034.0,690.0,80.0,1.0,0.0
3822.0,655.0,95.0,3.0,0.0
6610.0,938.0,53.0,3.0,0.0
2848.0,725.0,178.0,1.0,0.0
2112.0,813.0,122.0,4.0,1.0
1321.0,960.0,110.0,3.0,1.0
6598.0,610.0,108.0,7.0,0.0
729.0,415.0,65.0,2.0,0.0
2039.0,580.0,215.0,4.0,1.0
889.0,570.0,350.0,1.0,1.0
5900.0,1331.0,68.0,6.0,0.0
2839.0,510.0,65.0,6.0,0.0
1989.0,565.0,118.0,5.0,0.0
485.0,1150.0,170.0,3.0,0.0
2126.0,610.0,128.0,4.0,1.0
2229.0,1185.0,186.0,2.0,0.0
1815.0,705.0,109.0,3.0,1.0
198.0,781.6,101.0,7.0,0.0
456.0,1020.0,135.0,5.0,1.0
170.0,465.0,108.0,1.0,0.0
1254.0,935.0,210.0,7.0,1.0
2894.0,555.0,165.0,3.0,1.0
6691.0,810.0,175.0,4.0,0.0
6354.0,810.0,59.0,5.0,0.0
6828.0,611.0,64.0,6.0,0.0
4087.0,995.0,130.0,2.0,1.0
6293.0,420.0,133.0,2.0,1.0
6239.0,697.0,74.0,6.0,0.0
4264.0,730.0,98.0,5.0,0.0
157.0,741.0,100.0,7.0,1.0
3654.0,445.0,160.0,3.0,0.0
2701.0,780.0,59.0,4.0,0.0
203.0,360.0,173.0,1.0,0.0
1402.0,510.0,370.0,6.0,0.0
3788.0,830.0,55.0,2.0,0.0
1109.0,895.0,82.0,5.0,0.0
546.0,785.0,100.0,5.0,1.0
1864.0,420.0,95.0,6.0,1.0
5564.0,360.0,88.0,2.0,0.0
1582.0,1305.0,124.0,3.0,1.0
1076.0,625.0,205.0,1.0,1.0
5074.0,964.0,84.0,1.0,1.0
7123.0,680.0,71.0,5.0,1.0
24.0,755.0,300.0,3.0,0.0
1144.0,995.0,70.0,4.0,1.0
7273.0,490.0,67.0,2.0,1.0
2165.0,480.0,72.0,5.0,0.0
794.0,853.0,97.0,3.0,0.0
1509.0,410.0,118.0,3.0,1.0
434.0,925.0,60.0,1.0,1.0
1021.0,570.0,235.0,4.0,0.0
36.0,425.0,199.0,6.0,1.0
2783.0,691.4,155.0,3.0,1.0
112.0,1370.0,83.0,4.0,0.0
1073.0,1000.0,70.0,2.0,1.0
1191.0,665.0,85.0,2.0,1.0
1854.0,968.0,110.0,2.0,0.0
6381.0,1365.0,43.0,7.0,1.0
6433.0,560.0,96.0,1.0,0.0
2527.0,757.2,170.0,4.0,1.0
1043.0,723.0,77.0,5.0,0.0
1223.0,645.0,195.0,6.0,0.0
2995.0,555.0,55.0,6.0,0.0
2274.0,1045.0,60.0,4.0,1.0
6246.0,515.0,68.0,2.0,0.0
978.0,790.0,300.0,4.0,1.0
7132.0,370.0,83.0,6.0,0.0
4201.0,610.0,90.0,4.0,1.0
52.0,995.0,180.0,3.0,1.0
54.0,665.0,115.0,6.0,0.0
3743.0,949.0,95.0,1.0,1.0
2852.0,505.0,65.0,5.0,1.0
664.0,1085.0,222.0,7.0,0.0
662.0,636.0,228.0,2.0,0.0
5425.0,728.0,77.0,3.0,1.0
4093.0,405.0,50.0,1.0,1.0
2786.0,510.0,174.0,5.0,0.0
2408.0,516.0,110.0,7.0,0.0
6727.0,384.0,63.0,1.0,0.0
1406.0,1395.0,265.0,5.0,0.0
788.0,610.0,160.0,6.0,0.0
4707.0,757.2,80.0,7.0,0.0
489.0,489.0,83.0,4.0,0.0
5462.0,895.0,65.0,3.0,1.0
595.0,360.0,174.0,4.0,0.0
1663.0,450.0,299.0,5.0,0.0
1911.0,330.0,84.0,7.0,0.0
2649.0,605.0,180.0,7.0,0.0
822.0,1053.0,72.0,5.0,0.0
4827.0,590.0,170.0,1.0,1.0
4787.0,965.0,45.0,4.0,1.0
2332.0,750.0,115.0,7.0,1.0
7134.0,1055.0,82.0,7.0,0.0
6327.0,420.0,101.0,5.0,0.0
449.0,685.0,320.0,2.0,1.0
3062.0,712.6,74.0,2.0,0.0
3731.0,605.0,80.0,1.0,1.0
